Date,Store ID,Product ID,Nivel Inventario,Unidades Vendidas,Temporada,Demanda Historica,Demanda Modelo,Residuo Modelo,Error Absoluto Modelo,Error Cuadratico Modelo,agotamiento_real,agotamiento_modelo,Residuo Historico,Error Absoluto Historico,Error Cuadratico Historico,agotamiento_historico
2022-08-12,S005,P0001,283,204,Summer,205.76,202.95,1.05,1.05,1.1,False,False,-1.76,1.76,3.1,False
2022-08-13,S005,P0001,453,59,Winter,55.9,50.91,8.09,8.09,65.39,False,False,3.1,3.1,9.61,False
2022-08-14,S005,P0001,175,16,Summer,17.51,12.98,3.02,3.02,9.12,False,False,-1.51,1.51,2.28,False
2022-08-15,S005,P0001,230,123,Winter,134.43,129.03,-6.03,6.03,36.38,False,False,-11.43,11.43,130.64,False
2022-08-16,S005,P0001,230,195,Autumn,197.99,192.57,2.43,2.43,5.91,False,False,-2.99,2.99,8.94,False
2022-08-17,S005,P0001,356,251,Autumn,250.52,246.04,4.96,4.96,24.63,False,False,0.48,0.48,0.23,False
2022-08-18,S005,P0001,368,180,Spring,184.49,179.76,0.24,0.24,0.06,False,False,-4.49,4.49,20.16,False
2022-08-19,S005,P0001,286,270,Summer,277.49,270.48,-0.48,0.48,0.23,False,False,-7.49,7.49,56.1,False
2022-08-20,S005,P0001,239,14,Summer,28.21,23.07,-9.07,9.07,82.23,False,False,-14.21,14.21,201.92,False
2022-08-21,S005,P0001,252,66,Spring,74.63,67.83,-1.83,1.83,3.36,False,False,-8.63,8.63,74.48,False
2022-08-22,S005,P0001,201,66,Winter,69.53,64.36,1.64,1.64,2.69,False,False,-3.53,3.53,12.46,False
2022-08-23,S005,P0001,401,157,Winter,148.04,143.43,13.57,13.57,184.25,False,False,8.96,8.96,80.28,False
2022-08-24,S005,P0001,231,213,Autumn,224.76,215.81,-2.81,2.81,7.9,False,False,-11.76,11.76,138.3,False
2022-08-25,S005,P0001,437,113,Autumn,127.79,122.36,-9.36,9.36,87.52,False,False,-14.79,14.79,218.74,False
2022-08-26,S005,P0001,350,112,Spring,130.59,126.1,-14.1,14.1,198.73,False,False,-18.59,18.59,345.59,False
2022-08-27,S005,P0001,314,66,Winter,72.78,67.2,-1.2,1.2,1.43,False,False,-6.78,6.78,45.97,False
2022-08-28,S005,P0001,145,142,Summer,149.34,139.21,2.79,2.79,7.76,False,False,-7.34,7.34,53.88,True
2022-08-29,S005,P0001,277,79,Autumn,70.89,65.39,13.61,13.61,185.22,False,False,8.11,8.11,65.77,False
2022-08-30,S005,P0001,265,105,Spring,104.7,99.58,5.42,5.42,29.43,False,False,0.3,0.3,0.09,False
2022-08-31,S005,P0001,154,77,Autumn,82.62,78.71,-1.71,1.71,2.93,False,False,-5.62,5.62,31.58,False
2022-09-01,S005,P0001,171,99,Spring,99.41,95.0,4.0,4.0,15.98,False,False,-0.41,0.41,0.17,False
2022-09-02,S005,P0001,197,180,Autumn,171.46,164.05,15.95,15.95,254.55,False,False,8.54,8.54,72.93,False
2022-09-03,S005,P0001,336,11,Spring,1.64,8.4,2.6,2.6,6.78,False,False,9.36,9.36,87.61,False
2022-09-04,S005,P0001,341,309,Autumn,311.54,302.63,6.37,6.37,40.59,False,False,-2.54,2.54,6.45,False
2022-09-05,S005,P0001,426,291,Autumn,306.25,303.51,-12.51,12.51,156.52,False,False,-15.25,15.25,232.56,False
2022-09-06,S005,P0001,296,243,Autumn,246.57,240.13,2.87,2.87,8.21,False,False,-3.57,3.57,12.74,False
2022-09-07,S005,P0001,259,250,Spring,263.19,252.93,-2.93,2.93,8.61,False,False,-13.19,13.19,173.98,True
2022-09-08,S005,P0001,182,154,Summer,155.33,147.94,6.06,6.06,36.67,False,False,-1.33,1.33,1.77,False
2022-09-09,S005,P0001,107,8,Autumn,24.11,19.48,-11.48,11.48,131.68,False,False,-16.11,16.11,259.53,False
2022-09-10,S005,P0001,350,249,Autumn,253.67,249.2,-0.2,0.2,0.04,False,False,-4.67,4.67,21.81,False
2022-09-11,S005,P0001,93,42,Winter,41.99,37.39,4.61,4.61,21.27,False,False,0.01,0.01,0.0,False
2022-09-12,S005,P0001,444,55,Spring,62.84,58.38,-3.38,3.38,11.43,False,False,-7.84,7.84,61.47,False
2022-09-13,S005,P0001,303,87,Summer,104.28,99.62,-12.62,12.62,159.34,False,False,-17.28,17.28,298.6,False
2022-09-14,S005,P0001,155,107,Winter,121.86,115.58,-8.58,8.58,73.7,False,False,-14.86,14.86,220.82,False
2022-09-15,S005,P0001,492,287,Summer,286.08,282.41,4.59,4.59,21.11,False,False,0.92,0.92,0.85,False
2022-09-16,S005,P0001,252,80,Winter,82.84,77.08,2.92,2.92,8.5,False,False,-2.84,2.84,8.07,False
2022-09-17,S005,P0001,356,118,Spring,112.71,109.81,8.19,8.19,67.1,False,False,5.29,5.29,27.98,False
2022-09-18,S005,P0001,131,54,Summer,65.06,61.32,-7.32,7.32,53.52,False,False,-11.06,11.06,122.32,False
2022-09-19,S005,P0001,412,378,Summer,382.98,374.66,3.34,3.34,11.16,False,False,-4.98,4.98,24.8,False
2022-09-20,S005,P0001,498,24,Winter,24.85,20.65,3.35,3.35,11.19,False,False,-0.85,0.85,0.72,False
2022-09-21,S005,P0001,334,170,Winter,165.04,160.19,9.81,9.81,96.25,False,False,4.96,4.96,24.6,False
2022-09-22,S005,P0001,296,205,Spring,196.97,192.91,12.09,12.09,146.25,False,False,8.03,8.03,64.48,False
2022-09-23,S005,P0001,62,34,Autumn,53.02,46.73,-12.73,12.73,162.02,False,False,-19.02,19.02,361.76,False
2022-09-24,S005,P0001,107,6,Autumn,23.44,18.91,-12.91,12.91,166.55,False,False,-17.44,17.44,304.15,False
2022-09-25,S005,P0001,211,147,Winter,139.66,135.45,11.55,11.55,133.34,False,False,7.34,7.34,53.88,False
2022-09-26,S005,P0001,377,296,Winter,310.66,305.42,-9.42,9.42,88.78,False,False,-14.66,14.66,214.92,False
2022-09-27,S005,P0001,460,429,Autumn,447.55,446.86,-17.86,17.86,319.01,False,False,-18.55,18.55,344.1,False
2022-09-28,S005,P0001,199,199,Spring,214.55,202.58,-3.58,3.58,12.84,False,True,-15.55,15.55,241.8,True
2022-09-29,S005,P0001,323,130,Autumn,121.49,114.18,15.82,15.82,250.14,False,False,8.51,8.51,72.42,False
2022-09-30,S005,P0001,222,160,Autumn,165.58,161.81,-1.81,1.81,3.28,False,False,-5.58,5.58,31.14,False
2022-10-01,S005,P0001,196,136,Spring,155.17,149.51,-13.51,13.51,182.55,False,False,-19.17,19.17,367.49,False
2022-10-02,S005,P0001,118,26,Summer,41.25,36.45,-10.45,10.45,109.17,False,False,-15.25,15.25,232.56,False
2022-10-03,S005,P0001,231,74,Winter,64.76,61.98,12.02,12.02,144.55,False,False,9.24,9.24,85.38,False
2022-10-04,S005,P0001,390,44,Summer,34.07,29.21,14.79,14.79,218.83,False,False,9.93,9.93,98.6,False
2022-10-05,S005,P0001,184,3,Summer,15.86,12.36,-9.36,9.36,87.56,False,False,-12.86,12.86,165.38,False
2022-10-06,S005,P0001,177,149,Spring,149.23,142.83,6.17,6.17,38.04,False,False,-0.23,0.23,0.05,False
2022-10-07,S005,P0001,140,56,Summer,61.08,56.14,-0.14,0.14,0.02,False,False,-5.08,5.08,25.81,False
2022-10-08,S005,P0001,309,174,Autumn,191.16,186.91,-12.91,12.91,166.64,False,False,-17.16,17.16,294.47,False
2022-10-09,S005,P0001,154,76,Autumn,74.4,68.93,7.07,7.07,49.95,False,False,1.6,1.6,2.56,False
2022-10-10,S005,P0001,348,346,Spring,338.72,331.1,14.9,14.9,222.13,False,False,7.28,7.28,53.0,False
2022-10-11,S005,P0001,118,58,Spring,70.35,65.6,-7.6,7.6,57.78,False,False,-12.35,12.35,152.52,False
2022-10-12,S005,P0001,391,174,Winter,183.55,181.73,-7.73,7.73,59.8,False,False,-9.55,9.55,91.2,False
2022-10-13,S005,P0001,468,241,Spring,231.01,226.36,14.64,14.64,214.34,False,False,9.99,9.99,99.8,False
2022-10-14,S005,P0001,333,171,Autumn,172.45,168.08,2.92,2.92,8.54,False,False,-1.45,1.45,2.1,False
2022-10-15,S005,P0001,100,7,Summer,21.79,16.82,-9.82,9.82,96.43,False,False,-14.79,14.79,218.74,False
2022-10-16,S005,P0001,221,218,Spring,230.13,217.7,0.3,0.3,0.09,False,False,-12.13,12.13,147.14,True
2022-10-17,S005,P0001,96,24,Spring,31.3,27.47,-3.47,3.47,12.06,False,False,-7.3,7.3,53.29,False
2022-10-18,S005,P0001,406,182,Autumn,200.04,195.26,-13.26,13.26,175.77,False,False,-18.04,18.04,325.44,False
2022-10-19,S005,P0001,52,6,Spring,17.2,11.67,-5.67,5.67,32.11,False,False,-11.2,11.2,125.44,False
2022-10-20,S005,P0001,346,120,Winter,136.49,130.71,-10.71,10.71,114.68,False,False,-16.49,16.49,271.92,False
2022-10-21,S005,P0001,200,35,Autumn,46.79,42.01,-7.01,7.01,49.2,False,False,-11.79,11.79,139.0,False
2022-10-22,S005,P0001,127,28,Winter,32.44,26.04,1.96,1.96,3.84,False,False,-4.44,4.44,19.71,False
2022-10-23,S005,P0001,250,165,Winter,157.39,151.32,13.68,13.68,187.07,False,False,7.61,7.61,57.91,False
2022-10-24,S005,P0001,95,23,Summer,28.39,23.31,-0.31,0.31,0.09,False,False,-5.39,5.39,29.05,False
2022-10-25,S005,P0001,417,121,Spring,134.93,129.59,-8.59,8.59,73.87,False,False,-13.93,13.93,194.04,False
2022-10-26,S005,P0001,281,32,Spring,49.18,42.96,-10.96,10.96,120.13,False,False,-17.18,17.18,295.15,False
2022-10-27,S005,P0001,71,15,Spring,26.0,20.84,-5.84,5.84,34.07,False,False,-11.0,11.0,121.0,False
2022-10-28,S005,P0001,230,177,Winter,167.31,163.84,13.16,13.16,173.16,False,False,9.69,9.69,93.9,False
2022-10-29,S005,P0001,157,120,Spring,139.2,133.71,-13.71,13.71,188.07,False,False,-19.2,19.2,368.64,False
2022-10-30,S005,P0001,250,247,Summer,247.74,238.43,8.57,8.57,73.42,False,False,-0.74,0.74,0.55,False
2022-10-31,S005,P0001,385,280,Spring,296.81,292.95,-12.95,12.95,167.8,False,False,-16.81,16.81,282.58,False
2022-11-01,S005,P0001,60,54,Summer,71.54,60.19,-6.19,6.19,38.34,False,True,-17.54,17.54,307.65,True
2022-11-02,S005,P0001,126,55,Spring,50.19,44.98,10.02,10.02,100.49,False,False,4.81,4.81,23.14,False
2022-11-03,S005,P0001,307,234,Winter,234.1,228.58,5.42,5.42,29.32,False,False,-0.1,0.1,0.01,False
2022-11-04,S005,P0001,145,54,Winter,61.64,55.45,-1.45,1.45,2.1,False,False,-7.64,7.64,58.37,False
2022-11-05,S005,P0001,293,139,Spring,135.92,132.37,6.63,6.63,43.9,False,False,3.08,3.08,9.49,False
2022-11-06,S005,P0001,476,164,Autumn,163.63,159.18,4.82,4.82,23.19,False,False,0.37,0.37,0.14,False
2022-11-07,S005,P0001,375,50,Spring,56.58,51.83,-1.83,1.83,3.35,False,False,-6.58,6.58,43.3,False
2022-11-08,S005,P0001,489,96,Spring,99.84,95.3,0.7,0.7,0.5,False,False,-3.84,3.84,14.75,False
2022-11-09,S005,P0001,267,115,Winter,129.51,124.08,-9.08,9.08,82.4,False,False,-14.51,14.51,210.54,False
2022-11-10,S005,P0001,412,345,Autumn,359.87,358.01,-13.01,13.01,169.17,False,False,-14.87,14.87,221.12,False
2022-11-11,S005,P0001,306,32,Autumn,32.83,29.54,2.46,2.46,6.04,False,False,-0.83,0.83,0.69,False
2022-11-12,S005,P0001,244,23,Spring,38.6,33.59,-10.59,10.59,112.25,False,False,-15.6,15.6,243.36,False
2022-11-13,S005,P0001,473,60,Spring,63.04,59.27,0.73,0.73,0.54,False,False,-3.04,3.04,9.24,False
2022-11-14,S005,P0001,440,383,Winter,394.1,384.97,-1.97,1.97,3.89,False,False,-11.1,11.1,123.21,False
2022-11-15,S005,P0001,100,70,Autumn,87.68,79.74,-9.74,9.74,94.9,False,False,-17.68,17.68,312.58,False
2022-11-16,S005,P0001,351,49,Spring,61.57,58.42,-9.42,9.42,88.79,False,False,-12.57,12.57,158.0,False
2022-11-17,S005,P0001,435,255,Summer,266.13,263.11,-8.11,8.11,65.69,False,False,-11.13,11.13,123.88,False
2022-11-18,S005,P0001,257,117,Autumn,117.92,113.5,3.5,3.5,12.27,False,False,-0.92,0.92,0.85,False
2022-11-19,S005,P0001,57,33,Spring,30.02,23.94,9.06,9.06,82.08,False,False,2.98,2.98,8.88,False
2022-11-20,S005,P0001,275,209,Winter,218.92,215.07,-6.07,6.07,36.89,False,False,-9.92,9.92,98.41,False
2022-11-21,S005,P0001,139,72,Spring,71.2,69.0,3.0,3.0,8.98,False,False,0.8,0.8,0.64,False
2022-11-22,S005,P0001,162,123,Summer,131.14,125.23,-2.23,2.23,4.97,False,False,-8.14,8.14,66.26,False
2022-11-23,S005,P0001,258,134,Summer,153.51,147.57,-13.57,13.57,184.1,False,False,-19.51,19.51,380.64,False
2022-11-24,S005,P0001,352,218,Summer,211.44,204.05,13.95,13.95,194.64,False,False,6.56,6.56,43.03,False
2022-11-25,S005,P0001,364,104,Winter,94.15,88.72,15.28,15.28,233.53,False,False,9.85,9.85,97.02,False
2022-11-26,S005,P0001,160,9,Winter,22.3,17.68,-8.68,8.68,75.28,False,False,-13.3,13.3,176.89,False
2022-11-27,S005,P0001,206,161,Summer,160.27,155.71,5.29,5.29,27.96,False,False,0.73,0.73,0.53,False
2022-11-28,S005,P0001,436,44,Summer,35.24,30.77,13.23,13.23,174.94,False,False,8.76,8.76,76.74,False
2022-11-29,S005,P0001,234,154,Summer,166.21,162.84,-8.84,8.84,78.2,False,False,-12.21,12.21,149.08,False
2022-11-30,S005,P0001,103,49,Spring,46.24,41.84,7.16,7.16,51.26,False,False,2.76,2.76,7.62,False
2022-12-01,S005,P0001,486,287,Spring,284.69,279.0,8.0,8.0,63.95,False,False,2.31,2.31,5.34,False
2022-12-02,S005,P0001,423,377,Autumn,396.91,394.49,-17.49,17.49,305.8,False,False,-19.91,19.91,396.41,False
2022-12-03,S005,P0001,193,31,Spring,37.09,31.99,-0.99,0.99,0.98,False,False,-6.09,6.09,37.09,False
2022-12-04,S005,P0001,455,294,Spring,292.21,286.54,7.46,7.46,55.7,False,False,1.79,1.79,3.2,False
2022-12-05,S005,P0001,403,177,Spring,181.1,175.49,1.51,1.51,2.29,False,False,-4.1,4.1,16.81,False
2022-12-06,S005,P0001,252,236,Winter,251.25,241.62,-5.62,5.62,31.63,False,False,-15.25,15.25,232.56,False
2022-12-07,S005,P0001,243,229,Winter,229.8,221.67,7.33,7.33,53.69,False,False,-0.8,0.8,0.64,False
2022-12-08,S005,P0001,354,312,Winter,316.66,310.85,1.15,1.15,1.33,False,False,-4.66,4.66,21.72,False
2022-12-09,S005,P0001,352,151,Autumn,148.28,141.35,9.65,9.65,93.07,False,False,2.72,2.72,7.4,False
2022-12-10,S005,P0001,477,30,Summer,41.45,38.39,-8.39,8.39,70.35,False,False,-11.45,11.45,131.1,False
2022-12-11,S005,P0001,101,29,Spring,39.42,34.22,-5.22,5.22,27.23,False,False,-10.42,10.42,108.58,False
2022-12-12,S005,P0001,301,88,Summer,83.28,77.12,10.88,10.88,118.28,False,False,4.72,4.72,22.28,False
2022-12-13,S005,P0001,485,342,Autumn,358.66,352.04,-10.04,10.04,100.77,False,False,-16.66,16.66,277.56,False
2022-12-14,S005,P0001,329,238,Spring,233.26,227.78,10.22,10.22,104.46,False,False,4.74,4.74,22.47,False
2022-12-15,S005,P0001,166,137,Spring,148.0,140.55,-3.55,3.55,12.61,False,False,-11.0,11.0,121.0,False
2022-12-16,S005,P0001,471,196,Summer,204.83,198.57,-2.57,2.57,6.59,False,False,-8.83,8.83,77.97,False
2022-12-17,S005,P0001,156,69,Spring,83.13,77.76,-8.76,8.76,76.81,False,False,-14.13,14.13,199.66,False
2022-12-18,S005,P0001,351,184,Spring,180.45,175.71,8.29,8.29,68.71,False,False,3.55,3.55,12.6,False
2022-12-19,S005,P0001,225,195,Summer,212.25,205.9,-10.9,10.9,118.85,False,False,-17.25,17.25,297.56,False
2022-12-20,S005,P0001,198,163,Autumn,163.89,158.65,4.35,4.35,18.9,False,False,-0.89,0.89,0.79,False
2022-12-21,S005,P0001,207,32,Summer,43.46,37.73,-5.73,5.73,32.85,False,False,-11.46,11.46,131.33,False
2022-12-22,S005,P0001,453,116,Autumn,126.99,121.97,-5.97,5.97,35.66,False,False,-10.99,10.99,120.78,False
2022-12-23,S005,P0001,188,145,Spring,136.37,131.57,13.43,13.43,180.37,False,False,8.63,8.63,74.48,False
2022-12-24,S005,P0001,172,114,Autumn,124.69,118.24,-4.24,4.24,18.01,False,False,-10.69,10.69,114.28,False
2022-12-25,S005,P0001,56,10,Summer,22.21,15.88,-5.88,5.88,34.52,False,False,-12.21,12.21,149.08,False
2022-12-26,S005,P0001,103,64,Spring,67.94,63.27,0.73,0.73,0.53,False,False,-3.94,3.94,15.52,False
2022-12-27,S005,P0001,346,55,Spring,46.45,42.38,12.62,12.62,159.24,False,False,8.55,8.55,73.1,False
2022-12-28,S005,P0001,188,61,Winter,58.02,52.61,8.39,8.39,70.46,False,False,2.98,2.98,8.88,False
2022-12-29,S005,P0001,464,134,Autumn,145.84,141.52,-7.52,7.52,56.57,False,False,-11.84,11.84,140.19,False
2022-12-30,S005,P0001,355,125,Winter,133.08,129.04,-4.04,4.04,16.31,False,False,-8.08,8.08,65.29,False
2022-12-31,S005,P0001,141,33,Winter,46.7,41.37,-8.37,8.37,70.09,False,False,-13.7,13.7,187.69,False
2023-01-01,S005,P0001,430,105,Winter,96.02,90.77,14.23,14.23,202.52,False,False,8.98,8.98,80.64,False
2023-01-02,S005,P0001,112,83,Autumn,95.24,87.83,-4.83,4.83,23.29,False,False,-12.24,12.24,149.82,False
2023-01-03,S005,P0001,71,46,Autumn,52.33,46.38,-0.38,0.38,0.15,False,False,-6.33,6.33,40.07,False
2023-01-04,S005,P0001,101,93,Summer,99.34,89.68,3.32,3.32,11.03,False,False,-6.34,6.34,40.2,False
2023-01-05,S005,P0001,467,366,Winter,385.97,382.2,-16.2,16.2,262.58,False,False,-19.97,19.97,398.8,False
2023-01-06,S005,P0001,173,71,Spring,73.01,68.31,2.69,2.69,7.23,False,False,-2.01,2.01,4.04,False
2023-01-07,S005,P0001,421,20,Winter,39.4,34.95,-14.95,14.95,223.54,False,False,-19.4,19.4,376.36,False
2023-01-08,S005,P0001,299,45,Winter,43.39,37.66,7.34,7.34,53.93,False,False,1.61,1.61,2.59,False
2023-01-09,S005,P0001,290,68,Spring,70.08,63.29,4.71,4.71,22.17,False,False,-2.08,2.08,4.33,False
2023-01-10,S005,P0001,401,92,Autumn,100.48,94.64,-2.64,2.64,6.97,False,False,-8.48,8.48,71.91,False
2023-01-11,S005,P0001,367,155,Winter,159.28,153.01,1.99,1.99,3.96,False,False,-4.28,4.28,18.32,False
2023-01-12,S005,P0001,52,49,Autumn,58.6,48.21,0.79,0.79,0.63,False,False,-9.6,9.6,92.16,True
2023-01-13,S005,P0001,131,68,Summer,68.45,64.67,3.33,3.33,11.11,False,False,-0.45,0.45,0.2,False
2023-01-14,S005,P0001,102,77,Spring,89.58,81.04,-4.04,4.04,16.31,False,False,-12.58,12.58,158.26,False
2023-01-15,S005,P0001,110,42,Autumn,39.95,35.54,6.46,6.46,41.79,False,False,2.05,2.05,4.2,False
2023-01-16,S005,P0001,339,149,Spring,144.6,139.99,9.01,9.01,81.19,False,False,4.4,4.4,19.36,False
2023-01-17,S005,P0001,82,77,Summer,81.5,72.45,4.55,4.55,20.73,False,False,-4.5,4.5,20.25,False
2023-01-18,S005,P0001,297,43,Spring,35.92,30.23,12.77,12.77,163.04,False,False,7.08,7.08,50.13,False
2023-01-19,S005,P0001,235,66,Summer,77.54,73.43,-7.43,7.43,55.22,False,False,-11.54,11.54,133.17,False
2023-01-20,S005,P0001,74,29,Spring,42.68,35.83,-6.83,6.83,46.62,False,False,-13.68,13.68,187.14,False
2023-01-21,S005,P0001,130,86,Autumn,83.79,78.15,7.85,7.85,61.7,False,False,2.21,2.21,4.88,False
2023-01-22,S005,P0001,403,194,Winter,200.58,195.53,-1.53,1.53,2.35,False,False,-6.58,6.58,43.3,False
2023-01-23,S005,P0001,441,403,Summer,399.2,396.63,6.37,6.37,40.61,False,False,3.8,3.8,14.44,False
2023-01-24,S005,P0001,380,8,Spring,2.24,8.15,-0.15,0.15,0.02,False,False,5.76,5.76,33.18,False
2023-01-25,S005,P0001,324,105,Spring,122.9,119.05,-14.05,14.05,197.49,False,False,-17.9,17.9,320.41,False
2023-01-26,S005,P0001,269,246,Autumn,259.12,250.66,-4.66,4.66,21.73,False,False,-13.12,13.12,172.13,False
2023-01-27,S005,P0001,339,295,Autumn,297.66,290.96,4.04,4.04,16.3,False,False,-2.66,2.66,7.08,False
2023-01-28,S005,P0001,75,0,Summer,11.45,10.72,-10.72,10.72,115.01,False,False,-11.45,11.45,131.1,False
2023-01-29,S005,P0001,125,23,Summer,21.98,16.25,6.75,6.75,45.56,False,False,1.02,1.02,1.04,False
2023-01-30,S005,P0001,271,88,Autumn,80.26,74.64,13.36,13.36,178.52,False,False,7.74,7.74,59.91,False
2023-01-31,S005,P0001,296,201,Autumn,199.38,194.17,6.83,6.83,46.63,False,False,1.62,1.62,2.62,False
2023-02-01,S005,P0001,200,60,Spring,53.08,48.75,11.25,11.25,126.52,False,False,6.92,6.92,47.89,False
2023-02-02,S005,P0001,348,317,Summer,328.87,322.93,-5.93,5.93,35.14,False,False,-11.87,11.87,140.9,False
2023-02-03,S005,P0001,106,54,Summer,48.49,43.17,10.83,10.83,117.34,False,False,5.51,5.51,30.36,False
2023-02-04,S005,P0001,141,26,Spring,17.21,12.49,13.51,13.51,182.65,False,False,8.79,8.79,77.26,False
2023-02-05,S005,P0001,167,112,Summer,112.3,106.47,5.53,5.53,30.54,False,False,-0.3,0.3,0.09,False
2023-02-06,S005,P0001,153,83,Winter,94.74,90.48,-7.48,7.48,56.01,False,False,-11.74,11.74,137.83,False
2023-02-07,S005,P0001,495,156,Winter,154.12,149.63,6.37,6.37,40.56,False,False,1.88,1.88,3.53,False
2023-02-08,S005,P0001,487,455,Spring,458.98,451.74,3.26,3.26,10.63,False,False,-3.98,3.98,15.84,False
2023-02-09,S005,P0001,296,201,Spring,209.01,203.12,-2.12,2.12,4.5,False,False,-8.01,8.01,64.16,False
2023-02-10,S005,P0001,237,88,Summer,94.34,88.7,-0.7,0.7,0.5,False,False,-6.34,6.34,40.2,False
2023-02-11,S005,P0001,492,373,Spring,378.79,375.27,-2.27,2.27,5.14,False,False,-5.79,5.79,33.52,False
2023-02-12,S005,P0001,415,52,Spring,43.85,39.94,12.06,12.06,145.56,False,False,8.15,8.15,66.42,False
2023-02-13,S005,P0001,96,81,Autumn,72.89,66.63,14.37,14.37,206.6,False,False,8.11,8.11,65.77,False
2023-02-14,S005,P0001,453,385,Autumn,382.93,375.06,9.94,9.94,98.74,False,False,2.07,2.07,4.28,False
2023-02-15,S005,P0001,187,131,Spring,131.85,125.68,5.32,5.32,28.31,False,False,-0.85,0.85,0.72,False
2023-02-16,S005,P0001,146,53,Summer,70.28,65.04,-12.04,12.04,145.05,False,False,-17.28,17.28,298.6,False
2023-02-17,S005,P0001,145,45,Spring,54.01,49.05,-4.05,4.05,16.39,False,False,-9.01,9.01,81.18,False
2023-02-18,S005,P0001,369,218,Spring,215.44,210.43,7.57,7.57,57.29,False,False,2.56,2.56,6.55,False
2023-02-19,S005,P0001,317,302,Autumn,300.7,291.78,10.22,10.22,104.45,False,False,1.3,1.3,1.69,False
2023-02-20,S005,P0001,77,19,Summer,34.7,29.64,-10.64,10.64,113.3,False,False,-15.7,15.7,246.49,False
2023-02-21,S005,P0001,204,201,Autumn,218.9,206.03,-5.03,5.03,25.27,False,True,-17.9,17.9,320.41,True
2023-02-22,S005,P0001,70,39,Winter,33.34,27.86,11.14,11.14,124.13,False,False,5.66,5.66,32.04,False
2023-02-23,S005,P0001,353,103,Winter,97.61,92.71,10.29,10.29,105.95,False,False,5.39,5.39,29.05,False
2023-02-24,S005,P0001,187,175,Summer,180.67,170.99,4.01,4.01,16.1,False,False,-5.67,5.67,32.15,False
2023-02-25,S005,P0001,364,318,Spring,326.86,319.67,-1.67,1.67,2.8,False,False,-8.86,8.86,78.5,False
2023-02-26,S005,P0001,474,450,Summer,448.3,450.58,-0.58,0.58,0.33,False,False,1.7,1.7,2.89,False
2023-02-27,S005,P0001,274,179,Winter,175.67,172.45,6.55,6.55,42.88,False,False,3.33,3.33,11.09,False
2023-02-28,S005,P0001,482,358,Winter,367.22,361.72,-3.72,3.72,13.81,False,False,-9.22,9.22,85.01,False
2023-03-01,S005,P0001,108,83,Summer,89.4,81.7,1.3,1.3,1.68,False,False,-6.4,6.4,40.96,False
2023-03-02,S005,P0001,305,84,Spring,82.59,76.49,7.51,7.51,56.42,False,False,1.41,1.41,1.99,False
2023-03-03,S005,P0001,335,86,Summer,91.46,87.67,-1.67,1.67,2.78,False,False,-5.46,5.46,29.81,False
2023-03-04,S005,P0001,497,226,Spring,225.14,220.99,5.01,5.01,25.11,False,False,0.86,0.86,0.74,False
2023-03-05,S005,P0001,229,13,Winter,31.9,26.34,-13.34,13.34,177.92,False,False,-18.9,18.9,357.21,False
2023-03-06,S005,P0001,134,41,Winter,49.57,43.8,-2.8,2.8,7.82,False,False,-8.57,8.57,73.44,False
2023-03-07,S005,P0001,159,23,Autumn,24.66,19.53,3.47,3.47,12.06,False,False,-1.66,1.66,2.76,False
2023-03-08,S005,P0001,197,168,Autumn,163.53,158.85,9.15,9.15,83.66,False,False,4.47,4.47,19.98,False
2023-03-09,S005,P0001,126,70,Autumn,69.55,64.37,5.63,5.63,31.67,False,False,0.45,0.45,0.2,False
2023-03-10,S005,P0001,490,77,Spring,81.61,78.7,-1.7,1.7,2.88,False,False,-4.61,4.61,21.25,False
2023-03-11,S005,P0001,285,76,Autumn,67.9,64.82,11.18,11.18,124.99,False,False,8.1,8.1,65.61,False
2023-03-12,S005,P0001,233,92,Spring,102.34,95.82,-3.82,3.82,14.6,False,False,-10.34,10.34,106.92,False
2023-03-13,S005,P0001,372,214,Autumn,208.52,203.75,10.25,10.25,105.15,False,False,5.48,5.48,30.03,False
2023-03-14,S005,P0001,88,4,Autumn,12.07,11.07,-7.07,7.07,49.96,False,False,-8.07,8.07,65.12,False
2023-03-15,S005,P0001,120,7,Summer,21.98,15.6,-8.6,8.6,73.94,False,False,-14.98,14.98,224.4,False
2023-03-16,S005,P0001,270,177,Winter,193.21,187.96,-10.96,10.96,120.1,False,False,-16.21,16.21,262.76,False
2023-03-17,S005,P0001,97,43,Spring,44.31,39.51,3.49,3.49,12.17,False,False,-1.31,1.31,1.72,False
2023-03-18,S005,P0001,277,1,Spring,18.22,14.02,-13.02,13.02,169.43,False,False,-17.22,17.22,296.53,False
2023-03-19,S005,P0001,120,41,Winter,60.05,55.87,-14.87,14.87,221.08,False,False,-19.05,19.05,362.9,False
